"","id_student","code_presentation","dataplus","forumng","glossary","homepage","oucollaborate","oucontent","resource","subpage","url","binary_label","code_module","gender","region","highest_education","imd_band","age_band","num_of_prev_attempts","studied_credits","disability"
"580",398552,"2013J",4.333333333,1.605263158,0,3.488372093,0,5.056737589,1,1.975609756,1.5," Monitor","AAA","M","Yorkshire Region","Lower Than A Level","90-100%","0-35",0,240,"N"
"581",400147,"2014J",0,1.705882353,0,2,0,2.859375,1,1.325,1.125,"Don't Monitor","AAA","M","South East Region","Lower Than A Level","60-70%","35-55",0,60,"N"
"582",400682,"2014J",2.666666667,1.387096774,0,3.508196721,0,4.368217054,1,1.075,1.5,"Don't Monitor","AAA","F","London Region","A Level or Equivalent","20-30%","0-35",0,60,"N"
"583",401404,"2014J",1,3.16,0,3.754237288,0,3.326530612,1.181818182,1.603174603,1.761904762,"Don't Monitor","AAA","M","West Midlands Region","A Level or Equivalent","90-100%","0-35",0,180,"N"
"584",401869,"2013J",0,1.935483871,2,2.962962963,0,3.95959596,1.117647059,1.977777778,2.0625,"Don't Monitor","AAA","F","South East Region","Lower Than A Level","80-90%","0-35",0,60,"N"
"585",402204,"2014J",0,2.941176471,0,2.602941176,0,4.855555556,1.076923077,1.857142857,1.909090909,"Don't Monitor","AAA","M","West Midlands Region","A Level or Equivalent","","35-55",0,60,"N"
"586",402470,"2013J",0,1.541666667,1,4.13253012,0,6.71969697,1,1.659574468,1.964285714,"Don't Monitor","AAA","M","South West Region","Lower Than A Level","50-60%","35-55",0,60,"N"
"587",402727,"2014J",0,1.777777778,0,2.285714286,0,2.679487179,1,1.088235294,1,"Don't Monitor","AAA","F","East Anglian Region","A Level or Equivalent","60-70%","0-35",0,60,"Y"
"588",402961,"2014J",2.75,2.996031746,1,4.891156463,0,6.286624204,1.142857143,3.042253521,2.188679245,"Don't Monitor","AAA","F","North Western Region","Lower Than A Level","80-90%","35-55",0,60,"N"
"589",404356,"2014J",5,2.692307692,0,4.323232323,1,3.647940075,1.333333333,2.7,1.166666667,"Don't Monitor","AAA","F","South East Region","A Level or Equivalent","90-100%","0-35",0,60,"N"
"590",404804,"2013J",0,1.769230769,0,3.653846154,0,4.193548387,1.357142857,3.3125,1.2,"Don't Monitor","AAA","M","Wales","Lower Than A Level","20-30%","35-55",0,120,"N"
"591",405088,"2013J",0,2.700854701,0,4.104651163,0,4.877192982,1.636363636,2,1.413793103,"Don't Monitor","AAA","M","North Region","A Level or Equivalent","20-30%","0-35",0,120,"N"
"592",406671,"2014J",0,3.2,0,2.5,0,3.923076923,1.230769231,2.185185185,1,"Don't Monitor","AAA","M","South West Region","A Level or Equivalent","80-90%","35-55",0,60,"N"
"593",406682,"2014J",4,2.634920635,3,3.916666667,1,4.64604811,1.071428571,2.224806202,1.884210526,"Don't Monitor","AAA","M","South East Region","HE Qualification","70-80%","55<=",0,60,"N"
"594",409100,"2014J",3.25,4.804347826,0,2.755905512,3,4.851851852,1.25,1.456140351,1.466666667,"Don't Monitor","AAA","M","South East Region","HE Qualification","80-90%","35-55",0,60,"N"
"595",409703,"2014J",4.333333333,1.664670659,0,3.873239437,0,6.05483871,1.043478261,1.382978723,1,"Don't Monitor","AAA","M","East Anglian Region","A Level or Equivalent","30-40%","0-35",0,120,"N"
"596",410092,"2014J",7,1.5,6,2.4,0,4.791666667,1.4,1.4,1,"Don't Monitor","AAA","F","North Western Region","A Level or Equivalent","0-10%","35-55",0,60,"N"
"597",411971,"2014J",3,2.333333333,0,3.225352113,1,5.14516129,1.444444444,1.8125,1,"Don't Monitor","AAA","M","Ireland","A Level or Equivalent","40-50%","0-35",0,60,"N"
"598",414117,"2013J",0,1.466666667,0,2.13592233,0,3.607692308,1,1.357142857,1,"Don't Monitor","AAA","M","Yorkshire Region","A Level or Equivalent","50-60%","0-35",0,120,"N"
"599",415969,"2013J",6,4.640625,0,6.0625,4,5.378378378,1.388888889,2.475,2.615384615," Monitor","AAA","M","West Midlands Region","HE Qualification","0-10%","35-55",0,90,"N"
"600",415969,"2014J",0,0,0,1.75,0,1.285714286,1,1.875,0," Monitor","AAA","M","West Midlands Region","HE Qualification","0-10%","35-55",1,60,"N"
"601",418731,"2014J",0,3.75,0,1.388888889,0,2.318181818,1.2,1.421052632,1," Monitor","AAA","M","Ireland","A Level or Equivalent","70-80%","0-35",0,90,"N"
"602",420087,"2013J",0,2.307692308,1,2.576923077,1,2.875,1,2.470588235,1," Monitor","AAA","M","Scotland","A Level or Equivalent","40-50%","0-35",0,60,"Y"
"603",421455,"2014J",4,1.471428571,0,3.54954955,1,3.296460177,1.1,1.569892473,1.555555556,"Don't Monitor","AAA","F","North Region","A Level or Equivalent","50-60%","0-35",0,60,"N"
"604",424577,"2014J",3.5,2.06122449,0,4.110091743,0,5.408602151,1.166666667,1.807692308,1.352941176,"Don't Monitor","AAA","M","London Region","HE Qualification","10-20","0-35",0,120,"N"
"605",429858,"2014J",3,2,1,2.307692308,0,3.076923077,1,1.380952381,1,"Don't Monitor","AAA","M","Ireland","Lower Than A Level","","0-35",0,300,"N"
"606",429958,"2013J",0,2.157894737,0,2.739130435,0,5.192307692,1.142857143,1.217391304,1,"Don't Monitor","AAA","F","North Western Region","A Level or Equivalent","70-80%","0-35",0,60,"N"
"607",431025,"2014J",0,0,0,2.909090909,0,3.406779661,1.5,1.476190476,1," Monitor","AAA","M","East Anglian Region","A Level or Equivalent","90-100%","0-35",0,150,"N"
"608",439305,"2014J",0,1.625,0,2.847826087,0,4.716049383,1.076923077,1.545454545,0,"Don't Monitor","AAA","M","South East Region","A Level or Equivalent","60-70%","35-55",0,60,"N"
"609",440319,"2014J",2,2.292929293,2,2.555555556,1,3.9,1.1,1.473684211,1," Monitor","AAA","F","West Midlands Region","A Level or Equivalent","20-30%","0-35",0,60,"N"
"610",441018,"2013J",0,2.520408163,2,2.29787234,0,3.65625,1.090909091,1.714285714,2.5,"Don't Monitor","AAA","F","South East Region","A Level or Equivalent","70-80%","0-35",0,150,"N"
"611",441888,"2013J",0,2.288135593,0,3.976744186,0,3.052631579,1,1.757575758,1.5,"Don't Monitor","AAA","M","London Region","A Level or Equivalent","20-30%","0-35",0,120,"N"
"612",442064,"2014J",0,4.222222222,0,2.193548387,0,3.377358491,1,1.638888889,1.625,"Don't Monitor","AAA","F","South West Region","HE Qualification","70-80%","0-35",0,120,"N"
"613",442132,"2014J",0,2,0,2.545454545,0,2.272727273,1,1.6,1.5,"Don't Monitor","AAA","M","South West Region","HE Qualification","20-30%","0-35",0,60,"N"
"614",442442,"2013J",1,2.639097744,0,4.428571429,0,6.716981132,1,1.851851852,1.105263158," Monitor","AAA","M","South West Region","HE Qualification","80-90%","0-35",0,120,"N"
"615",444677,"2013J",4,1.632653061,0,2.140740741,0,3.40776699,2,1.181818182,1.2,"Don't Monitor","AAA","M","London Region","HE Qualification","30-40%","0-35",0,60,"N"
"616",446108,"2014J",0,2.544303797,0,2.888888889,0,2.75177305,1.454545455,1.19047619,1,"Don't Monitor","AAA","M","South West Region","A Level or Equivalent","70-80%","0-35",0,120,"N"
"617",447481,"2014J",0,3.027777778,1,3.545454545,0,2.336842105,1.217391304,1.769230769,1,"Don't Monitor","AAA","M","Ireland","A Level or Equivalent","70-80%","0-35",0,60,"N"
"618",45462,"2013J",2,2.365384615,0,3.555555556,2,6.727941176,1,1.921568627,1.5,"Don't Monitor","AAA","M","Scotland","HE Qualification","30-40%","0-35",0,60,"N"
"619",45642,"2013J",4,2.326086957,0,2.836538462,1,4.305084746,1.142857143,1.666666667,1.513513514,"Don't Monitor","AAA","F","North Western Region","A Level or Equivalent","90-100%","0-35",0,120,"N"
"620",468120,"2014J",1,1,0,2.181818182,0,2.153846154,3.333333333,1.2,1," Monitor","AAA","M","West Midlands Region","Lower Than A Level","50-60%","0-35",0,120,"N"
"621",46844,"2014J",0,2,0,2.243902439,1,2.827586207,1.363636364,1.48,1,"Don't Monitor","AAA","M","North Region","HE Qualification","30-40%","35-55",0,60,"N"
"622",468694,"2014J",0,2.823529412,0,2.228571429,0,4,1.1,1.736842105,3.5," Monitor","AAA","M","South Region","A Level or Equivalent","90-100%","0-35",0,120,"N"
"623",470588,"2013J",0,2.25,0,4.1875,0,8.666666667,1,2.071428571,2.5," Monitor","AAA","M","South East Region","HE Qualification","90-100%","35-55",0,60,"N"
"624",470588,"2014J",0,1.3,3.666666667,5.277777778,0,4.590163934,1,1.24,1.166666667," Monitor","AAA","M","South East Region","HE Qualification","90-100%","35-55",1,60,"N"
"625",470982,"2014J",0,3.535714286,0,3.514705882,0,4.594017094,1,1.5,1.285714286,"Don't Monitor","AAA","F","East Anglian Region","HE Qualification","20-30%","35-55",1,120,"N"
"626",476603,"2014J",3,1.920353982,1,3.506329114,4,3.606481481,1.230769231,1.446808511,0,"Don't Monitor","AAA","M","Wales","A Level or Equivalent","0-10%","0-35",0,120,"N"
"627",481022,"2014J",0,1.315789474,0,1.916666667,0,1.5,0,1.111111111,0," Monitor","AAA","M","East Midlands Region","A Level or Equivalent","20-30%","0-35",0,180,"N"
"628",483800,"2014J",0,3.049180328,0,3.406593407,0,3.738562092,1.322580645,2.258064516,1,"Don't Monitor","AAA","F","Yorkshire Region","A Level or Equivalent","30-40%","0-35",0,120,"N"
"629",484897,"2014J",0,2.13592233,0,3.446428571,0,3.045454545,1.125,1.794871795,3,"Don't Monitor","AAA","F","South West Region","A Level or Equivalent","90-100%","0-35",0,120,"N"
"630",485962,"2014J",5,1.652173913,0,2.817204301,1,2.62601626,1,1.060606061,1,"Don't Monitor","AAA","F","East Anglian Region","HE Qualification","70-80%","0-35",0,120,"N"
"631",488990,"2014J",0,2.739130435,0,2.980392157,0,3.62962963,1.777777778,2.918367347,1.826086957,"Don't Monitor","AAA","M","South West Region","A Level or Equivalent","80-90%","35-55",0,60,"N"
"632",489455,"2013J",0,2.605734767,0,5.419847328,0,4.23628692,1.263157895,2.988888889,1.884615385,"Don't Monitor","AAA","F","South West Region","A Level or Equivalent","20-30%","0-35",0,60,"N"
"633",494424,"2013J",0,2,0,7,0,2.444444444,1,3,0," Monitor","AAA","F","North Region","A Level or Equivalent","80-90%","0-35",0,60,"N"
"634",495284,"2013J",5,2.366666667,0,2.597402597,0,6.428571429,1,1.304347826,1.2,"Don't Monitor","AAA","M","South East Region","HE Qualification","80-90%","0-35",0,120,"N"
"635",498857,"2013J",7,1.142857143,0,2.857142857,1,3.521505376,1,1.369565217,1,"Don't Monitor","AAA","M","North Western Region","HE Qualification","80-90%","35-55",0,60,"N"
"636",500113,"2014J",3,3,0,3.740740741,0,4.109589041,1.75,1.590909091,1,"Don't Monitor","AAA","M","South East Region","A Level or Equivalent","70-80%","0-35",0,120,"N"
"637",503889,"2014J",2.333333333,1.612440191,0,2.475138122,1,3.895522388,1,1.305555556,1,"Don't Monitor","AAA","F","Yorkshire Region","A Level or Equivalent","30-40%","0-35",0,60,"N"
"638",508818,"2013J",0,4.775862069,0,3.525423729,0,4.297297297,1,2.043478261,0,"Don't Monitor","AAA","M","London Region","A Level or Equivalent","40-50%","0-35",0,120,"N"
"639",512460,"2013J",0,2.32,0,1.892857143,0,2.811881188,1,1.476190476,1,"Don't Monitor","AAA","M","South East Region","HE Qualification","90-100%","0-35",0,120,"N"
"640",514526,"2014J",0,2,0,3.666666667,0,4,1.333333333,4,0," Monitor","AAA","M","London Region","Lower Than A Level","10-20","0-35",0,120,"Y"
"641",518808,"2014J",1.5,2.514285714,0,2.384615385,1,6.344632768,1.454545455,1.696969697,1,"Don't Monitor","AAA","F","Scotland","HE Qualification","90-100%","0-35",0,60,"N"
"642",52130,"2013J",4,2.378571429,0,3.933884298,1,4.606451613,1.117647059,2.229166667,2.133333333,"Don't Monitor","AAA","F","East Anglian Region","A Level or Equivalent","70-80%","0-35",0,90,"N"
"643",522482,"2014J",0,1.705882353,0,2.125,1.5,3.8125,1,1.230769231,1," Monitor","AAA","F","Scotland","HE Qualification","70-80%","0-35",0,90,"N"
"644",527100,"2014J",3,4.105263158,0,3.171875,0,3.933333333,1.111111111,1.421052632,1,"Don't Monitor","AAA","M","West Midlands Region","HE Qualification","70-80%","0-35",0,120,"N"
"645",52765,"2014J",2,3.573943662,0,5.047368421,1,4.534090909,1.166666667,2.121212121,1.774193548,"Don't Monitor","AAA","F","Yorkshire Region","Lower Than A Level","0-10%","35-55",0,120,"N"
"646",527801,"2014J",0,2.475,0,3.083333333,0,3.944444444,1.2,2.580645161,2," Monitor","AAA","M","South West Region","Lower Than A Level","90-100%","35-55",0,120,"N"
"647",53025,"2013J",3,3.662337662,0,2.774647887,0,6.388888889,1,1.746478873,1.490909091,"Don't Monitor","AAA","M","North Region","Post Graduate Qualification","","55<=",0,60,"N"
"648",533068,"2014J",0,3.90625,0,2.085714286,0,2.821428571,1.8,1.454545455,1,"Don't Monitor","AAA","M","South Region","HE Qualification","90-100%","0-35",0,60,"N"
"649",537081,"2014J",1,2.556756757,0,2.285714286,0,1.819277108,1,1.528301887,1," Monitor","AAA","F","Scotland","HE Qualification","10-20","0-35",0,120,"N"
"650",544103,"2013J",0,2.137362637,0,5.446428571,4,3.765384615,1.333333333,2.488636364,1.881355932,"Don't Monitor","AAA","M","North Western Region","HE Qualification","40-50%","0-35",0,120,"N"
"651",544253,"2014J",3,2.9375,2,3.982758621,0,3.436781609,1.058823529,1.755319149,1.47826087,"Don't Monitor","AAA","M","London Region","A Level or Equivalent","60-70%","35-55",0,120,"N"
"652",548120,"2014J",0,2.791666667,0,2.506493506,0,2.310526316,1.294117647,1.326923077,1.272727273,"Don't Monitor","AAA","M","London Region","HE Qualification","80-90%","0-35",0,60,"N"
"653",550383,"2013J",3,3.48,0,2.915254237,1.5,5.514563107,1,1.815789474,1,"Don't Monitor","AAA","M","South East Region","HE Qualification","60-70%","0-35",0,60,"N"
"654",55104,"2014J",0,2.444444444,0,3.826666667,0,3.69005848,1.090909091,1.730769231,1.340425532,"Don't Monitor","AAA","F","West Midlands Region","A Level or Equivalent","60-70%","0-35",0,60,"N"
"655",561467,"2014J",0,2.724137931,0,3.0625,0,4.4,1.333333333,2.272727273,1," Monitor","AAA","F","South Region","A Level or Equivalent","80-90%","0-35",0,90,"N"
"656",564450,"2013J",0,2,0,2.032258065,0,3.586206897,1,2.625,1," Monitor","AAA","M","West Midlands Region","HE Qualification","80-90%","0-35",0,120,"N"
"657",568601,"2013J",0,1,0,2.117647059,0,9.311111111,2,1.615384615,1.285714286," Monitor","AAA","F","Scotland","HE Qualification","30-40%","0-35",0,60,"N"
"658",569505,"2014J",4.75,3.506627393,0,4.928104575,1,3.35472973,1.130434783,1.4,1,"Don't Monitor","AAA","F","East Midlands Region","HE Qualification","60-70%","35-55",0,60,"N"
"659",570317,"2014J",0,2.957142857,1,4.385964912,1.333333333,3.776785714,1.470588235,2.227272727,1.357142857,"Don't Monitor","AAA","M","Wales","A Level or Equivalent","70-80%","0-35",0,120,"N"
"660",572652,"2013J",1.25,1,0,2.825,0,5.215517241,1.25,1.583333333,2,"Don't Monitor","AAA","M","West Midlands Region","HE Qualification","70-80%","0-35",0,120,"N"
"661",574505,"2014J",2.5,1.5,0,2.209677419,0,4.869565217,1.714285714,1.125,0,"Don't Monitor","AAA","F","West Midlands Region","HE Qualification","40-50%","0-35",0,120,"N"
"662",57506,"2013J",5,1.578947368,4,4,0,4.37037037,1.142857143,1.692307692,1.621621622,"Don't Monitor","AAA","M","South Region","Lower Than A Level","70-80%","35-55",0,60,"N"
"663",580389,"2013J",1,2.739495798,0,6.82,0,5.520833333,1.090909091,1.578947368,1,"Don't Monitor","AAA","M","Ireland","HE Qualification","90-100%","0-35",0,120,"N"
"664",58071,"2014J",3.666666667,4.147540984,1,5.856164384,4,5.698717949,1.661016949,1.592105263,1.428571429,"Don't Monitor","AAA","M","East Anglian Region","HE Qualification","90-100%","55<=",0,60,"N"
"665",581129,"2013J",0,2.117647059,0,3.176470588,0,2.851851852,1,1.923076923,0," Monitor","AAA","M","East Anglian Region","A Level or Equivalent","30-40%","0-35",0,120,"N"
"666",58316,"2014J",0,1.956521739,0,3.598039216,1,4.017857143,1.428571429,1.726190476,1.448275862,"Don't Monitor","AAA","F","Wales","A Level or Equivalent","70-80%","0-35",0,120,"N"
"667",588477,"2014J",4.5,3.945512821,0,6.078341014,1,3.965838509,1.692307692,2.216216216,1.1,"Don't Monitor","AAA","M","Yorkshire Region","HE Qualification","20-30%","0-35",0,60,"N"
"668",58873,"2013J",2.666666667,2.662790698,0,4.066666667,2,4.180412371,1.2,1.641791045,1.56,"Don't Monitor","AAA","F","East Anglian Region","A Level or Equivalent","20-30%","0-35",0,60,"N"
"669",588775,"2013J",3,3.495422177,1,7.362934363,1,4.454005935,1.108695652,1.595744681,1,"Don't Monitor","AAA","M","South West Region","A Level or Equivalent","90-100%","0-35",0,120,"N"
"670",591774,"2013J",0,3.428571429,0,3.8,0,2.574712644,1,1.615384615,1,"Don't Monitor","AAA","M","South Region","Post Graduate Qualification","90-100%","35-55",0,60,"N"
"671",59185,"2013J",0,2.344086022,0,3.524590164,1.5,4.779816514,1.181818182,2.272727273,1.28,"Don't Monitor","AAA","M","East Anglian Region","Lower Than A Level","60-70%","35-55",0,60,"N"
"672",593846,"2014J",0,4.555555556,0,3.85106383,0,3.571428571,1.555555556,2.6,2," Monitor","AAA","M","South Region","HE Qualification","50-60%","0-35",0,120,"N"
"673",593987,"2014J",4.5,2.385964912,13,4.1125,0,5.965317919,1.47826087,1.734375,1," Monitor","AAA","F","East Anglian Region","HE Qualification","70-80%","35-55",0,180,"N"
"674",596288,"2014J",0,3.47826087,0,2.68,0,3.044444444,1.333333333,2.03125,1.636363636,"Don't Monitor","AAA","F","Scotland","HE Qualification","70-80%","0-35",0,120,"N"
"675",598070,"2014J",0,0,0,3,0,0,0,0,0," Monitor","AAA","F","London Region","A Level or Equivalent","10-20","0-35",0,60,"N"
"676",603834,"2014J",0,3.4,1,2.888888889,0,2.815789474,1,1.736842105,0,"Don't Monitor","AAA","F","Scotland","HE Qualification","50-60%","0-35",0,90,"N"
"677",603861,"2013J",3,1.4,0,2.230769231,0,5.593984962,1,1.571428571,2.5," Monitor","AAA","M","North Region","HE Qualification","","55<=",0,60,"N"
"678",603861,"2014J",0,0,0,1.708333333,0,4.115384615,0,1,1," Monitor","AAA","M","North Region","HE Qualification","","55<=",1,60,"N"
"679",606143,"2013J",0,2.321428571,0,2.352941176,0,4.833333333,1,1.769230769,1," Monitor","AAA","M","Scotland","Post Graduate Qualification","90-100%","35-55",0,60,"N"
"680",608440,"2014J",0,3.714285714,0,4.666666667,0,4.55,1,1.428571429,2.5," Monitor","AAA","F","South Region","HE Qualification","50-60%","35-55",0,120,"N"
"681",62155,"2013J",4,3.153266332,0,3.466216216,1,4.141689373,1,1.525,1.666666667,"Don't Monitor","AAA","F","North Western Region","HE Qualification","50-60%","0-35",0,60,"N"
"682",623840,"2014J",1,5.427710843,1,3.965517241,0,3.580291971,1.052631579,2.5,1,"Don't Monitor","AAA","M","East Anglian Region","A Level or Equivalent","0-10%","0-35",0,120,"N"
"683",62487,"2014J",3.5,1.35483871,1,2.981481481,0,3.13559322,1,1.612244898,1.454545455,"Don't Monitor","AAA","F","East Midlands Region","A Level or Equivalent","10-20","0-35",0,60,"N"
"684",626240,"2014J",0,1.861111111,0,2,0,2.942857143,2.176470588,1.275862069,0,"Don't Monitor","AAA","M","South Region","HE Qualification","30-40%","0-35",0,120,"N"
"685",628088,"2014J",0,3.34375,0,3.285714286,0,4.355555556,1,2.266666667,0," Monitor","AAA","M","South East Region","A Level or Equivalent","70-80%","0-35",0,60,"Y"
"686",628312,"2014J",0,2.166666667,1,4.5,1,3.714285714,1.5,4,1," Monitor","AAA","F","South East Region","HE Qualification","80-90%","0-35",0,120,"N"
"687",630142,"2014J",0,3.793103448,0,3.37037037,0,3.317460317,1,1.80952381,2," Monitor","AAA","M","East Anglian Region","A Level or Equivalent","90-100%","0-35",0,120,"N"
"688",63165,"2014J",0,2.107142857,0,2.303797468,0,3.826446281,1.272727273,1.621621622,1.6,"Don't Monitor","AAA","M","South East Region","A Level or Equivalent","80-90%","35-55",0,60,"N"
"689",63400,"2013J",8.333333333,2.129533679,0,3.120689655,0,7.166666667,1,1.980582524,1.567901235,"Don't Monitor","AAA","M","Scotland","Lower Than A Level","40-50%","35-55",0,60,"N"
"690",637665,"2014J",0,2.736111111,0,3.357615894,0,4.479532164,1.083333333,2.145454545,1,"Don't Monitor","AAA","F","South Region","HE Qualification","90-100%","0-35",0,60,"N"
"691",639053,"2014J",0,3,0,1.75,0,3.21875,1,1.421052632,1,"Don't Monitor","AAA","M","North Region","A Level or Equivalent","60-70%","0-35",0,120,"N"
"692",642878,"2014J",0,7.833333333,0,3.481481481,1,4.444444444,1,1.5,1," Monitor","AAA","M","South West Region","HE Qualification","70-80%","0-35",0,60,"N"
"693",648130,"2014J",0,1.5,0,2.882352941,0,2.821428571,1,1.19047619,0," Monitor","AAA","M","Yorkshire Region","A Level or Equivalent","80-90%","0-35",0,240,"N"
"694",65002,"2013J",0,2.4,0,3.454545455,0,4.166666667,1,1.636363636,1," Monitor","AAA","F","East Anglian Region","A Level or Equivalent","70-80%","0-35",0,60,"N"
"695",65002,"2014J",0,0,0,2.5,0,0,0,0,0," Monitor","AAA","F","East Anglian Region","A Level or Equivalent","70-80%","0-35",1,60,"N"
"696",6516,"2014J",5.25,2.577142857,0,3.14556962,0,8.179347826,1.631578947,1.95890411,2.918367347,"Don't Monitor","AAA","M","Scotland","HE Qualification","80-90%","55<=",0,60,"N"
"697",676546,"2014J",0,1.428571429,0,3,0,3.462962963,1.2,1.8,1," Monitor","AAA","M","Scotland","HE Qualification","80-90%","0-35",0,120,"N"
"698",677186,"2014J",0,2.034482759,0,3.047619048,0,4.138297872,1.2,1.21875,1.363636364,"Don't Monitor","AAA","M","South East Region","HE Qualification","70-80%","0-35",0,60,"N"
"699",677281,"2014J",0,1.625,1,2,0,2.482758621,1,1.428571429,0," Monitor","AAA","M","Wales","A Level or Equivalent","80-90%","0-35",0,60,"N"
"700",684180,"2014J",0,1.75,0,3.538461538,0,2.666666667,1.533333333,1.285714286,0,"Don't Monitor","AAA","M","North Region","HE Qualification","","0-35",0,120,"N"
"701",687698,"2014J",0,4.333333333,0,2.208333333,1,1.826086957,2,1.526315789,2.666666667,"Don't Monitor","AAA","M","Yorkshire Region","HE Qualification","20-30%","0-35",0,120,"N"
"702",696073,"2014J",3,1.95,0,3.631067961,0,4.721649485,1.076923077,1.589285714,1,"Don't Monitor","AAA","F","Ireland","Lower Than A Level","","0-35",0,60,"N"
"703",696578,"2014J",0,5.230769231,0,12.59459459,1,7.688888889,4.205128205,2.956521739,1," Monitor","AAA","M","South Region","HE Qualification","60-70%","0-35",0,60,"N"
"704",70011,"2014J",4.5,3.372191011,0,6.486607143,0,3.324324324,1.285714286,1.735714286,1.638297872,"Don't Monitor","AAA","F","Scotland","HE Qualification","40-50%","0-35",0,60,"N"
"705",704156,"2013J",2,2.605769231,0,3.5078125,0,8.231132075,1.137931034,1.846938776,1.696969697,"Don't Monitor","AAA","M","South Region","HE Qualification","90-100%","55<=",0,120,"N"
"706",70464,"2013J",1,2.394736842,2,5.52173913,2,7.820512821,1.5,2.545454545,2.5,"Don't Monitor","AAA","F","West Midlands Region","A Level or Equivalent","60-70%","35-55",0,60,"N"
"707",705379,"2013J",6,3.354508197,6,5.752212389,0,5.09047619,1.156862745,2.130177515,1.8,"Don't Monitor","AAA","M","West Midlands Region","A Level or Equivalent","60-70%","55<=",0,120,"N"
"708",71361,"2013J",3,3.85915493,0,2.977099237,1,4.140776699,1.53125,1.433333333,1.481481481,"Don't Monitor","AAA","M","Ireland","HE Qualification","","35-55",0,60,"N"
"709",721259,"2013J",1,5.014285714,5.333333333,4.444444444,1,7.138888889,1.176470588,2.058823529,1.857142857," Monitor","AAA","F","South Region","Lower Than A Level","50-60%","55<=",0,120,"N"
"710",721259,"2014J",4,5.528368794,3.75,7.342105263,0,4.637096774,1,1.639344262,1.529411765," Monitor","AAA","F","South Region","Lower Than A Level","50-60%","55<=",1,60,"N"
"711",74372,"2013J",0,1.4,0,2.428571429,0,1.433333333,1,1.466666667,1," Monitor","AAA","M","East Anglian Region","A Level or Equivalent","10-20","35-55",0,150,"N"
"712",749412,"2013J",3.5,3.028901734,1,6.139037433,0,3.159722222,1,2.418604651,1.54,"Don't Monitor","AAA","M","South Region","Lower Than A Level","70-80%","55<=",0,60,"N"
"713",75091,"2013J",4,3.217021277,0,4.93442623,0,5.483739837,1.3125,2.146341463,1.617647059,"Don't Monitor","AAA","M","South West Region","A Level or Equivalent","30-40%","35-55",0,60,"N"
"714",75255,"2014J",0,1.596491228,0,2.303797468,0,4.383458647,1.133333333,1.648648649,1.333333333,"Don't Monitor","AAA","M","North Western Region","A Level or Equivalent","40-50%","0-35",0,120,"N"
"715",760729,"2013J",3,3.338422392,2,8.545851528,0,4.277292576,1.428571429,2.262910798,1.926605505,"Don't Monitor","AAA","M","West Midlands Region","A Level or Equivalent","60-70%","55<=",0,60,"N"
"716",77367,"2013J",0,2.081081081,0,2.88372093,0,3.230769231,1,1.743589744,1.166666667,"Don't Monitor","AAA","M","East Midlands Region","A Level or Equivalent","30-40%","0-35",0,60,"N"
"717",79403,"2014J",4.666666667,2.25,0,3.142857143,0,7.468085106,1,1.5,1.625," Monitor","AAA","M","South Region","Lower Than A Level","80-90%","35-55",0,60,"N"
"718",85092,"2014J",0,2.873015873,0,4.033333333,0,3.195121951,1,1.833333333,2.166666667,"Don't Monitor","AAA","F","South West Region","Lower Than A Level","30-40%","0-35",0,60,"N"
"719",85144,"2014J",0,2.348837209,1,2.533333333,0,2.402597403,1,1.263157895,1.1875,"Don't Monitor","AAA","M","Scotland","A Level or Equivalent","50-60%","35-55",0,60,"N"
"720",852847,"2014J",2,1.5,1,2.1,0,3.6,1.166666667,3.3,0," Monitor","AAA","M","South West Region","A Level or Equivalent","60-70%","55<=",0,60,"N"
"721",85302,"2014J",7,2.657142857,1,5.150793651,0,3.778571429,1.206896552,1.774193548,1.896551724,"Don't Monitor","AAA","M","London Region","Lower Than A Level","80-90%","35-55",0,60,"N"
"722",87431,"2014J",1,5.3125,0,5.551724138,0,4.06741573,1,2.166666667,2," Monitor","AAA","M","South East Region","Lower Than A Level","10-20","35-55",0,60,"N"
"723",905042,"2013J",2,2.6640625,4,4.301204819,1,4.241573034,1.041666667,2.166666667,1.855263158,"Don't Monitor","AAA","F","East Anglian Region","A Level or Equivalent","90-100%","35-55",0,60,"N"
"724",91265,"2013J",4,1.25,0,3.447154472,0,3.501960784,1,1.46835443,1.625,"Don't Monitor","AAA","M","North Western Region","HE Qualification","0-10%","0-35",0,60,"N"
"725",94961,"2013J",0,1.714285714,0,2.916666667,0,5.083333333,1,2.590909091,1.333333333," Monitor","AAA","M","South Region","Lower Than A Level","70-80%","35-55",0,60,"N"
"726",94961,"2014J",0,3.046511628,0,2.923076923,0,3.390909091,1.5,2.32,1.590909091,"Don't Monitor","AAA","M","South Region","Lower Than A Level","70-80%","35-55",1,60,"N"
"727",949618,"2013J",0,2.48115942,0,2.808510638,0,1.956521739,1.222222222,2.52,1.647058824,"Don't Monitor","AAA","F","South West Region","A Level or Equivalent","50-60%","35-55",0,60,"N"
"728",95755,"2014J",0,2.3125,0,2.488372093,0,4.183673469,1.333333333,1.733333333,2," Monitor","AAA","M","South East Region","Lower Than A Level","90-100%","0-35",0,60,"N"
"729",958987,"2013J",0,1.538461538,0,3.196078431,0,4.277777778,1.066666667,1.76119403,1.34375,"Don't Monitor","AAA","M","North Western Region","HE Qualification","40-50%","35-55",0,60,"N"
